case_id,n_boxes,dice,iou,runtime_s
volume_306_slice_113,4,0.884860,0.793497,0.132419
volume_306_slice_114,3,0.884250,0.792516,0.131559
volume_306_slice_115,3,0.894891,0.809776,0.128147
volume_306_slice_116,3,0.917146,0.846971,0.092420
volume_306_slice_117,3,0.911277,0.837015,0.122343
volume_306_slice_118,3,0.907423,0.830534,0.091523
volume_306_slice_119,4,0.906254,0.828579,0.091485
volume_306_slice_120,6,0.923144,0.857259,0.116353
volume_306_slice_121,3,0.928539,0.866611,0.115828
volume_306_slice_122,3,0.937177,0.881781,0.112925
volume_306_slice_123,1,0.922314,0.855828,0.083012
volume_306_slice_124,1,0.923567,0.857988,0.078652
volume_306_slice_125,1,0.904804,0.826157,0.078918
volume_306_slice_126,2,0.901880,0.821294,0.075055
volume_306_slice_127,5,0.887742,0.798145,0.073476
volume_306_slice_128,4,0.861997,0.757464,0.069027
volume_306_slice_129,3,0.860388,0.754983,0.093936
volume_306_slice_130,2,0.874163,0.776457,0.058430
volume_306_slice_131,4,0.889175,0.800464,0.081952
volume_306_slice_132,2,0.890397,0.802446,0.049715
volume_306_slice_133,5,0.785835,0.647222,0.076114
volume_306_slice_134,3,0.699482,0.537849,0.067891
volume_306_slice_135,3,0.535714,0.365854,0.032856
volume_306_slice_136,2,0.000000,0.000000,0.000308
volume_40_slice_30,2,0.000000,0.000000,0.060958
volume_40_slice_31,1,0.543689,0.373333,0.032197
volume_40_slice_32,4,0.666667,0.500000,0.064208
volume_40_slice_33,10,0.704731,0.544081,0.101995
volume_40_slice_34,8,0.733280,0.578880,0.171190
volume_40_slice_35,5,0.802281,0.669841,0.147453
volume_40_slice_36,6,0.820827,0.696104,0.120903
volume_40_slice_37,5,0.877043,0.781013,0.155980
volume_40_slice_38,4,0.857046,0.749852,0.159372
volume_40_slice_39,6,0.847854,0.735892,0.163193
volume_40_slice_40,7,0.828690,0.707490,0.166601
volume_40_slice_41,9,0.806505,0.675751,0.229586
volume_40_slice_42,9,0.783500,0.644061,0.238841
volume_40_slice_43,13,0.766397,0.621267,0.251609
volume_40_slice_44,6,0.754639,0.605960,0.105319
volume_40_slice_45,7,0.776010,0.634000,0.137761
volume_40_slice_46,7,0.810882,0.681918,0.170701
volume_40_slice_47,7,0.833353,0.714315,0.170716
volume_40_slice_48,7,0.851873,0.741967,0.144224
volume_40_slice_49,7,0.858953,0.752776,0.149996
volume_40_slice_50,3,0.875332,0.778302,0.158497
volume_40_slice_51,2,0.868929,0.768235,0.132081
volume_40_slice_52,2,0.873785,0.775859,0.131664
volume_40_slice_53,2,0.871829,0.772780,0.134858
volume_40_slice_54,1,0.855899,0.748098,0.137087
volume_40_slice_55,2,0.872593,0.773982,0.169566
volume_40_slice_56,2,0.868638,0.767781,0.135046
volume_40_slice_57,1,0.861871,0.757271,0.135107
volume_40_slice_58,1,0.850735,0.740243,0.132609
