case_id,n_boxes,dice,iou,runtime_s
volume_40_slice_97,1,0.768212,0.623656,0.000511
volume_40_slice_98,1,0.780220,0.639640,0.000490
volume_40_slice_99,2,0.450704,0.290909,0.000839
volume_40_slice_100,1,0.000000,0.000000,0.000386
volume_140_slice_74,1,0.000000,0.000000,0.000405
volume_140_slice_75,1,0.536082,0.366197,0.000464
volume_140_slice_76,1,0.500000,0.333333,0.000497
volume_140_slice_77,1,0.761364,0.614679,0.000511
volume_140_slice_78,2,0.657895,0.490196,0.000885
volume_140_slice_79,2,0.609137,0.437956,0.000972
volume_140_slice_80,2,0.592662,0.421123,0.001117
volume_140_slice_81,1,0.811720,0.683104,0.000788
volume_140_slice_82,1,0.705284,0.544740,0.000840
volume_140_slice_83,1,0.686790,0.522985,0.000881
volume_140_slice_84,1,0.693484,0.530789,0.000913
volume_140_slice_85,1,0.932622,0.873751,0.000947
volume_140_slice_86,1,0.862907,0.758871,0.000962
volume_140_slice_87,1,0.860712,0.755482,0.001005
volume_140_slice_88,1,0.910549,0.835787,0.001076
volume_140_slice_89,1,0.903303,0.823657,0.001095
volume_140_slice_90,1,0.899961,0.818117,0.001134
volume_140_slice_91,1,0.925395,0.861150,0.001145
volume_140_slice_92,1,0.945834,0.897235,0.001161
volume_140_slice_93,1,0.952027,0.908446,0.001166
volume_140_slice_94,1,0.949278,0.903453,0.001154
volume_140_slice_95,1,0.933907,0.876008,0.001150
volume_140_slice_96,1,0.931585,0.871931,0.001183
volume_140_slice_97,1,0.876631,0.780358,0.001218
volume_140_slice_98,1,0.880296,0.786186,0.001231
volume_140_slice_99,1,0.898934,0.816422,0.001218
volume_140_slice_100,2,0.925368,0.861101,0.001612
volume_140_slice_101,1,0.945475,0.896588,0.001154
volume_140_slice_102,1,0.935803,0.879352,0.001196
volume_140_slice_103,1,0.937986,0.883214,0.001183
volume_140_slice_104,1,0.939437,0.885791,0.001163
volume_140_slice_105,1,0.944248,0.894385,0.001190
volume_140_slice_106,1,0.937500,0.882353,0.001275
volume_140_slice_107,2,0.917382,0.847373,0.001634
volume_140_slice_108,2,0.895278,0.810410,0.001549
volume_140_slice_109,2,0.870619,0.770882,0.001658
volume_140_slice_110,2,0.796225,0.661440,0.001635
volume_140_slice_111,2,0.804134,0.672429,0.001686
volume_140_slice_112,2,0.802244,0.669789,0.001717
volume_140_slice_113,3,0.805260,0.674005,0.002103
volume_140_slice_114,4,0.832511,0.713079,0.002324
volume_140_slice_115,2,0.847156,0.734841,0.001572
volume_140_slice_116,2,0.856221,0.748590,0.001577
volume_140_slice_117,2,0.862424,0.758124,0.001531
volume_140_slice_118,2,0.868591,0.767708,0.001434
volume_140_slice_119,2,0.869508,0.769141,0.001436
volume_140_slice_120,3,0.851886,0.741987,0.001753
volume_140_slice_121,2,0.860135,0.754594,0.001390
volume_140_slice_122,2,0.885841,0.795075,0.001305
volume_140_slice_123,2,0.895252,0.810368,0.001257
