case_id,n_boxes,dice,iou,runtime_s
benign_benign_423,1,0.946257,0.897996,0.162720
benign_benign_424,2,0.937190,0.881804,0.165324
benign_benign_425,1,0.941633,0.889703,0.166139
benign_benign_426,1,0.908557,0.832437,0.163547
benign_benign_427,1,0.965365,0.933048,0.162954
benign_benign_428,1,0.950804,0.906221,0.162868
benign_benign_429,1,0.956276,0.916216,0.168437
benign_benign_43,1,0.958017,0.919417,0.163062
benign_benign_430,1,0.970122,0.941977,0.163003
benign_benign_431,1,0.929552,0.868376,0.163352
benign_benign_432,1,0.979229,0.959304,0.162032
benign_benign_433,1,0.971945,0.945421,0.162902
benign_benign_434,1,0.977326,0.955657,0.163168
benign_benign_435,1,0.977789,0.956544,0.163066
benign_benign_436,1,0.963478,0.929529,0.163510
benign_benign_437,1,0.931949,0.872570,0.162548
benign_benign_44,1,0.973750,0.948842,0.164877
benign_benign_45,1,0.984018,0.968539,0.162363
benign_benign_46,1,0.948805,0.902597,0.163584
benign_benign_47,1,0.938440,0.884021,0.163903
benign_benign_48,1,0.961619,0.926076,0.164901
benign_benign_49,1,0.977729,0.956428,0.169352
benign_benign_5,1,0.974956,0.951135,0.163422
benign_benign_50,1,0.952440,0.909198,0.162942
benign_benign_51,1,0.942463,0.891187,0.164118
benign_benign_52,1,0.959970,0.923021,0.163162
benign_benign_53,1,0.968086,0.938146,0.165273
benign_benign_54,3,0.969716,0.941212,0.173014
benign_benign_55,1,0.977053,0.955135,0.163502
benign_benign_56,1,0.963514,0.929597,0.162198
benign_benign_57,1,0.937965,0.883178,0.166879
benign_benign_58,1,0.913565,0.840883,0.163064
benign_benign_59,1,0.957252,0.918008,0.165428
benign_benign_6,1,0.975513,0.952196,0.162622
benign_benign_60,1,0.934145,0.876427,0.164243
benign_benign_61,1,0.955271,0.914372,0.163171
benign_benign_62,2,0.966329,0.934852,0.165922
benign_benign_63,1,0.970357,0.942421,0.164159
benign_benign_64,1,0.959119,0.921449,0.162843
benign_benign_65,1,0.970610,0.942899,0.162784
benign_benign_66,1,0.976662,0.954388,0.162581
benign_benign_67,1,0.955284,0.914395,0.163243
benign_benign_68,1,0.980479,0.961705,0.162809
benign_benign_69,1,0.961307,0.925498,0.162825
benign_benign_7,1,0.963878,0.930274,0.163022
benign_benign_70,1,0.956854,0.917277,0.163215
benign_benign_71,1,0.890494,0.802604,0.163028
benign_benign_72,1,0.941210,0.888948,0.163667
benign_benign_73,1,0.981631,0.963924,0.163335
benign_benign_74,1,0.932500,0.873536,0.163876
benign_benign_75,1,0.957986,0.919360,0.163349
benign_benign_76,1,0.973129,0.947663,0.166941
benign_benign_77,1,0.967932,0.937857,0.162816
benign_benign_78,1,0.966882,0.935886,0.163604
benign_benign_79,1,0.982286,0.965188,0.163156
benign_benign_8,1,0.973801,0.948939,0.162301
benign_benign_80,1,0.979952,0.960692,0.163069
benign_benign_81,1,0.939028,0.885063,0.163164
benign_benign_82,1,0.970339,0.942386,0.163212
benign_benign_83,2,0.958208,0.919769,0.165451
benign_benign_84,1,0.962661,0.928011,0.163698
benign_benign_85,1,0.957535,0.918530,0.162011
benign_benign_86,1,0.910635,0.835933,0.162990
benign_benign_87,1,0.906719,0.829356,0.163298
benign_benign_88,2,0.971913,0.945361,0.165348
benign_benign_89,1,0.973864,0.949059,0.163926
benign_benign_9,1,0.976474,0.954029,0.164531
benign_benign_90,1,0.949254,0.903409,0.168741
benign_benign_91,1,0.960082,0.923229,0.162939
benign_benign_92,2,0.954773,0.913459,0.165069
benign_benign_93,2,0.939364,0.885661,0.165236
benign_benign_94,1,0.910828,0.836257,0.164845
benign_benign_95,1,0.955407,0.914621,0.165013
benign_benign_96,1,0.979683,0.960175,0.163606
benign_benign_97,1,0.968809,0.939505,0.163596
